i_idx	j_idx	xij
41	37	0.3333333333333333
41	367	1.0
41	65	1.5
41	1178	1.0
41	164	0.25
41	335	2.0
41	411	1.0
41	1407	0.45
41	508	0.25
41	13	0.3333333333333333
41	295	0.5
41	444	0.5
41	19	0.3333333333333333
41	28	0.25
41	33	0.25
41	190	0.3333333333333333
41	105	1.0
41	326	0.5
41	522	0.3333333333333333
41	705	0.25
41	574	0.2
41	420	0.3333333333333333
41	368	1.0
41	299	0.25
41	27	0.25
41	95	0.5
41	338	1.0
41	1436	1.5
41	1437	0.2
41	812	0.2
41	1110	0.3333333333333333
41	474	0.7
41	69	1.0
41	224	0.2
41	374	0.25
41	35	0.6666666666666666
41	839	0.5
41	1311	1.0
41	1447	0.5
41	423	0.25
41	97	1.2
41	1440	1.0
41	191	0.25
41	83	0.3333333333333333
41	1416	1.0
41	473	0.3333333333333333
41	252	0.25
41	30	0.3333333333333333
41	618	0.5
41	1260	1.0
41	292	0.2
41	159	0.25
41	649	0.5
41	650	1.0
41	82	0.5
41	251	0.25
41	54	0.5
41	471	0.5
41	620	0.25
41	455	0.25
41	810	0.2
41	476	0.3333333333333333
41	459	1.0
41	1484	1.0
41	578	0.2
41	468	0.3333333333333333
41	170	1.0
41	44	0.2
1201	10	0.2
1201	227	0.25
1201	41	0.3333333333333333
1201	101	0.5
1201	0	3.0
1201	1	0.5
1201	174	0.3333333333333333
1201	80	0.25
1201	360	0.2
1201	107	0.2
1201	689	0.25
1201	1131	0.3333333333333333
1201	25	1.0
1201	1463	1.0
1201	142	0.3333333333333333
1201	448	0.25
1201	1503	0.2
365	788	0.2
365	269	0.25
365	185	0.3333333333333333
365	66	1.0
365	1200	1.0
365	9	3.0
365	0	2.0999999999999996
365	364	0.6666666666666666
365	18	0.25
365	1	0.5333333333333333
365	174	0.25
365	3	0.3333333333333333
365	1118	0.5
365	1503	6.95
365	356	1.0
365	1203	0.5
365	250	0.3333333333333333
365	5	0.25
365	54	0.25
365	2	0.3333333333333333
365	76	0.5
365	80	1.0
365	25	0.3333333333333333
365	296	0.25
365	192	0.2
365	84	0.2
365	85	0.25
365	12	0.3333333333333333
365	1212	0.25
365	1206	0.2
365	349	0.2
365	157	0.3333333333333333
365	793	1.0
365	931	0.25
365	43	0.2
365	87	0.25
365	213	0.3333333333333333
365	300	0.5
365	256	0.3333333333333333
365	221	0.25
365	223	0.2
1202	0	1.0333333333333332
1202	364	0.25
1202	18	0.3333333333333333
1202	15	1.5
1202	1116	1.0
1202	1117	0.5
1202	7	0.3333333333333333
1202	1	0.25
1202	174	0.2
1202	1503	0.7
1202	27	0.25
1202	105	1.0
1202	522	1.0
1202	100	0.3333333333333333
1202	23	0.25
1202	160	0.2
1203	3	0.2
1203	1118	0.25
1203	1503	2.4166666666666665
1203	365	0.5
1203	356	2.0
1203	250	1.0
1203	5	1.0
1203	0	0.5
1203	54	0.2
1203	1126	0.2
1203	296	0.3333333333333333
1203	11	0.3333333333333333
1203	848	0.2
602	19	0.2
602	448	0.25
602	3	0.5833333333333333
602	396	0.5
602	1503	3.2333333333333334
602	35	3.0
602	101	0.5
602	5	0.3333333333333333
602	1125	0.25
602	0	0.4
602	256	0.25
602	221	0.3333333333333333
602	223	0.5
602	10	3.0
602	599	0.3333333333333333
602	25	0.2
602	621	0.5
602	842	0.3333333333333333
602	755	0.25
602	179	0.2
602	158	0.3333333333333333
602	424	0.5
602	26	1.0
602	495	0.5
602	23	0.3333333333333333
602	292	0.25
602	159	0.2
1204	4	1.2
1204	1	0.95
1204	1503	1.4166666666666665
1204	266	0.5
1204	1144	1.0
1204	7	1.0
1204	174	0.3333333333333333
1204	3	0.25
1204	32	0.2
1204	1346	0.2
1204	102	0.3333333333333333
1204	50	1.0
1204	33	0.5
1204	38	0.25
1205	1503	1.7
1205	0	0.5
1205	521	0.3333333333333333
1205	101	0.5
1205	6	1.5
1205	528	1.0
1205	9	0.3333333333333333
1205	232	0.25
1205	228	0.2
1205	88	0.2
1205	296	0.3333333333333333
1205	3	0.5
1205	1	1.0
1205	343	0.3333333333333333
1205	988	0.25
1205	12	0.2
460	223	0.2
460	235	0.25
460	12	0.5833333333333333
460	416	0.5
460	0	5.333333333333333
460	1503	7.8999999999999995
460	35	0.2
460	112	0.2
460	1214	0.5
460	604	0.3333333333333333
460	627	0.2
460	2	0.25
460	43	0.3333333333333333
460	31	0.5
460	19	0.5
460	1337	0.3333333333333333
460	3	0.25
460	1338	0.2
460	471	0.2
460	64	0.25
460	37	0.3333333333333333
460	323	0.5
460	17	1.0
460	25	0.2
460	214	0.2
460	844	0.3333333333333333
460	103	0.5
460	55	0.5
460	1	0.25
461	0	3.1500000000000004
461	92	0.25
461	69	0.3333333333333333
461	36	0.5
461	64	1.0
461	233	1.0
461	234	0.3333333333333333
461	1503	5.949999999999999
461	18	0.45
461	818	0.2
461	29	1.5
461	48	1.0
461	4	1.5
461	1	0.3333333333333333
461	9	0.2
461	223	0.2
461	247	0.25
461	1214	0.5
461	6	0.2
461	1296	0.5
461	924	1.0
461	5	0.25
461	358	0.2
461	119	0.2
461	579	0.3333333333333333
461	220	0.5
461	489	1.0
296	80	1.0333333333333332
296	365	0.25
296	1503	2.666666666666667
296	25	1.0
296	192	1.0
296	462	3.5
296	789	0.25
296	364	0.2
296	931	0.25
296	0	4.916666666666666
296	88	1.0
296	3	1.0
296	1	0.5
296	1205	0.3333333333333333
296	6	0.2
296	484	0.2
296	313	0.25
296	49	1.3333333333333333
296	1126	0.5
296	5	1.3333333333333333
296	356	0.5
296	1203	0.3333333333333333
296	289	0.2
296	531	0.25
296	634	0.5
296	64	1.0
296	30	0.5
296	852	0.25
296	1383	0.2
296	10	0.5833333333333333
296	33	0.3333333333333333
296	61	0.5
296	447	0.25
296	21	0.2
296	1395	0.3333333333333333
296	1394	0.5
296	176	0.5
296	635	0.3333333333333333
296	20	0.25
296	125	0.2
296	757	0.2
296	359	0.25
296	19	1.0
296	1091	0.5
296	277	0.3333333333333333
296	465	0.25
462	1503	2.3166666666666664
462	25	0.3333333333333333
462	296	3.5
462	192	1.0
462	789	0.75
462	10	1.7833333333333332
462	291	1.2
462	30	2.0
462	5	1.0
462	447	0.5833333333333333
462	14	0.2
462	531	0.2
462	80	1.25
462	634	0.3333333333333333
462	64	0.5
462	852	0.3333333333333333
462	1383	0.25
462	851	0.2
462	33	0.25
462	61	0.3333333333333333
462	0	0.8999999999999999
462	21	0.25
462	1395	0.25
462	1394	0.3333333333333333
462	49	0.5
462	176	1.0
462	635	0.5
462	20	0.3333333333333333
462	125	0.25
462	106	0.2
789	25	0.2
789	296	0.25
789	192	0.6666666666666666
789	462	0.75
789	1503	5.2
789	10	0.5
789	291	0.3333333333333333
789	30	0.2
789	1	0.2
789	174	0.25
789	366	0.5
789	39	0.5
789	0	0.3333333333333333
789	127	0.25
789	50	0.2
789	185	0.2
789	5	0.25
789	2	0.3333333333333333
789	1119	0.5
789	1213	1.0
789	27	0.5
789	112	0.3333333333333333
789	12	0.25
366	0	1.8
366	189	0.25
366	1	0.8333333333333333
366	174	0.5
366	192	2.2
366	1503	5.416666666666667
366	789	0.5
366	39	0.75
366	578	0.2
366	133	0.25
366	30	0.8333333333333333
366	604	1.0
366	11	1.2
366	811	0.75
366	3	2.0
366	41	1.0
366	1391	0.2
366	1278	0.3333333333333333
366	198	1.0
366	12	1.0
366	1047	0.3333333333333333
366	230	0.45
366	134	0.7
366	786	0.2
366	97	0.3333333333333333
366	1440	0.3333333333333333
366	100	0.2
366	23	0.25
366	101	0.3333333333333333
366	376	1.0
366	7	1.0
366	1188	0.25
1206	127	0.2
1206	50	0.25
1206	194	0.3333333333333333
1206	22	0.5
1206	7	1.0
1206	463	1.0
1206	137	0.5
1206	153	0.3333333333333333
1206	790	0.25
1206	287	0.2
1206	365	0.2
1206	1503	0.5833333333333333
1206	1	0.5
1206	1212	1.0
1206	565	1.0
1206	8	0.5
1206	429	0.3333333333333333
1206	34	0.25
1206	13	0.2
463	50	0.2
463	194	0.25
463	22	0.3333333333333333
463	7	0.5
463	1206	1.0
463	137	1.0
463	153	0.5
463	790	0.3333333333333333
463	287	0.45
463	19	0.45
463	25	0.3333333333333333
463	342	0.5
463	1503	4.616666666666667
463	1106	1.0
463	0	1.7
463	37	0.3333333333333333
463	382	0.2
463	79	0.2
463	1039	0.25
463	267	1.0
463	1248	0.3333333333333333
463	2	0.25
463	603	0.2
463	4	0.25
463	17	0.3333333333333333
463	179	0.5
463	5	1.0
463	190	2.0
463	40	0.3333333333333333
463	43	0.25
463	262	0.2
463	298	0.25
463	323	0.5
463	288	0.5
463	111	0.3333333333333333
463	1018	0.25
463	229	0.2
790	7	0.2
790	1206	0.25
790	463	0.3333333333333333
790	137	0.5
790	153	1.0
790	287	1.0
790	19	0.5
790	25	0.3333333333333333
790	342	0.25
790	1503	2.3666666666666667
790	374	0.2
790	29	0.25
790	16	0.5
790	195	1.0
790	36	0.5
790	757	0.3333333333333333
790	830	0.25
790	18	0.2
790	236	0.2
790	620	0.3333333333333333
790	1310	0.5
790	831	1.0
790	1311	1.0
790	6	0.7
464	35	1.2
464	454	0.25
464	5	0.3333333333333333
464	10	1.2
464	75	1.0
464	2	3.0
464	122	0.5
464	22	0.5333333333333333
464	123	0.25
464	7	0.4
464	3	0.25
464	1189	0.3333333333333333
464	1503	2.833333333333333
464	226	1.0
464	108	0.5
464	1098	0.3333333333333333
464	55	0.25
464	0	0.7333333333333334
464	1	0.75
464	537	1.0
464	6	1.0
464	16	0.5
464	118	0.3333333333333333
464	217	0.5333333333333333
464	92	0.25
464	13	0.3333333333333333
464	42	0.5
464	38	1.0
464	178	0.3333333333333333
464	840	0.25
464	4	0.2
464	211	0.2
464	214	0.25
464	73	0.5
297	2	2.4833333333333334
297	122	0.25
297	22	0.3333333333333333
297	123	0.5
297	7	2.5
297	1503	8.55
297	443	0.6666666666666666
297	275	2.2
297	5	1.0
297	1207	0.3333333333333333
297	39	0.75
297	456	1.0
297	11	0.5
297	53	0.25
297	21	0.2
297	25	0.2
297	509	0.25
297	1209	1.3333333333333333
297	0	0.3333333333333333
297	13	0.25
297	791	0.2
297	792	0.25
297	224	0.5
297	212	0.5333333333333333
297	156	0.5
297	249	1.0
297	26	1.0
297	1	0.5
297	215	0.3333333333333333
297	222	0.2
297	367	0.2
297	60	0.25
297	57	0.3333333333333333
297	3	0.5
297	12	1.0
297	157	0.3333333333333333
297	66	0.25
297	793	0.2
1207	2	1.7
1207	275	0.25
1207	297	0.3333333333333333
1207	5	0.5
1207	1503	3.533333333333333
1207	0	0.5
1207	31	0.2
1207	16	0.2
1207	424	0.25
1207	11	0.3333333333333333
1207	108	1.0
1207	39	0.3333333333333333
603	0	0.4
603	31	0.75
603	35	0.3333333333333333
603	21	0.5
603	6	4.0
603	4	4.0
603	1208	0.5
603	1503	2.3666666666666667
603	39	0.5
603	2	0.2
603	5	0.7833333333333333
603	76	0.5
603	7	0.3333333333333333
603	711	0.25
603	1226	0.2
603	29	0.25
603	130	0.3333333333333333
603	73	0.5
603	752	0.2
603	484	0.3333333333333333
603	17	0.5
603	179	0.3333333333333333
603	463	0.2
1208	35	0.2
1208	21	0.25
1208	6	0.3333333333333333
1208	603	0.5
1208	4	1.0
1208	1503	2.1166666666666667
1208	39	0.5
1208	2	0.25
1208	275	0.2
1208	3	0.5
1208	798	1.0
1208	167	1.0
1208	120	0.5
1208	0	0.3333333333333333
1208	1457	0.25
1208	550	0.2
1209	2	0.7
1209	25	0.25
1209	509	0.3333333333333333
1209	1503	2.25
1209	7	1.5
1209	297	1.3333333333333333
1209	39	0.3333333333333333
1209	0	0.25
1209	13	0.2
1209	102	0.2
1209	505	0.25
1209	723	0.3333333333333333
1209	792	1.0
1209	224	0.2
791	297	0.2
791	1503	1.2
791	39	0.6666666666666666
791	0	1.5
791	13	3.0
791	4	1.0
791	907	0.5
791	1210	0.3333333333333333
791	278	0.25
791	102	0.2
791	623	0.2
791	184	1.0
791	472	0.5
791	1211	0.3333333333333333
791	2	0.7
791	561	0.2
791	143	0.3333333333333333
791	454	1.0
791	25	0.3333333333333333
791	509	0.25
1210	0	0.2
1210	13	0.25
1210	791	0.3333333333333333
1210	4	0.5
1210	907	1.0
1210	278	1.0
1210	102	0.5
1210	505	0.3333333333333333
1210	723	0.25
1210	2	0.2
1210	1	0.2
1210	958	0.25
1210	110	0.3333333333333333
1210	476	0.5
1210	376	1.0
1210	1503	1.2
1210	3	0.5
1210	58	0.3333333333333333
1210	40	0.25
792	278	0.2
792	102	0.25
792	505	0.3333333333333333
792	723	0.5
792	2	3.5
792	1209	1.0
792	1503	2.2333333333333334
792	7	0.3333333333333333
792	297	0.25
792	1252	0.2
792	143	0.5
792	0	0.6666666666666666
792	573	0.5
792	403	1.0
792	281	0.3333333333333333
792	3	0.25
792	1	0.2
792	257	0.5
792	35	0.5
792	549	0.25
792	58	0.2
1211	1	0.2
1211	215	0.25
1211	1503	1.5333333333333332
1211	222	0.5
1211	21	1.0
1211	2	1.5
1211	122	0.8333333333333333
1211	132	0.3333333333333333
1211	465	0.25
1211	0	0.2
1211	13	0.25
1211	791	0.3333333333333333
1211	184	0.5
1211	472	1.0
1211	22	0.25
1211	16	0.2
465	21	0.2
465	1211	0.25
465	2	0.3333333333333333
465	122	0.5
465	132	1.0
465	1503	2.533333333333333
465	224	0.5
465	65	0.3333333333333333
465	60	0.25
465	57	0.2
465	6	0.2
465	343	0.25
465	988	0.3333333333333333
465	12	0.75
465	1218	1.0
465	49	1.5
465	9	0.5
465	0	0.8666666666666667
465	48	0.25
465	244	0.2
465	20	0.5333333333333333
465	125	0.5833333333333333
465	106	0.8333333333333333
465	935	0.5
465	208	1.0
465	851	1.0
465	1378	0.25
465	624	0.2
465	296	0.25
465	19	0.3333333333333333
465	1091	0.5
465	277	1.0
465	1399	0.5
465	636	0.25
465	134	0.2
465	592	1.0
465	167	1.0
465	120	0.5
465	213	0.25
465	8	0.2
1212	1503	2.783333333333333
1212	365	0.25
1212	1	2.3333333333333335
1212	1206	1.0
1212	565	0.5
1212	8	0.3333333333333333
1212	429	0.25
1212	34	0.2
1212	144	0.2
1212	9	0.25
1212	96	0.3333333333333333
1212	376	0.5
1212	1496	0.2
367	565	0.2
367	8	0.25
367	429	0.3333333333333333
367	34	0.5
367	13	1.0
367	60	1.0
367	57	0.5
367	3	0.3333333333333333
367	1503	2.283333333333333
367	297	0.2
367	232	0.2
367	548	0.25
367	44	0.3333333333333333
367	430	0.5
367	17	1.0
367	276	0.5
367	618	0.3333333333333333
367	312	0.25
367	1291	0.2
367	409	0.25
367	726	0.3333333333333333
367	114	0.5
367	33	1.0
367	133	1.0
367	150	0.5
367	128	0.3333333333333333
367	196	0.25
367	19	0.2
367	22	0.5333333333333333
367	16	0.25
367	331	0.3333333333333333
367	7	0.5
367	1	2.0
367	65	3.0
367	52	1.5
367	41	1.0
367	1178	0.25
367	9	0.2
367	200	0.2
367	315	0.25
367	164	1.0
367	335	0.5
367	411	0.4
367	49	0.2
367	15	0.25
367	2	0.5
793	297	0.2
793	12	0.25
793	1503	3.5
793	157	1.0
793	66	2.0
793	688	0.25
793	16	0.2
793	84	0.2
793	85	0.25
793	6	0.5333333333333333
793	349	0.75
793	9	1.5
793	0	0.8333333333333333
793	364	0.5833333333333333
793	10	0.25
793	202	0.2
793	365	1.0
793	931	0.2
1213	47	0.2
1213	185	0.25
1213	5	0.3333333333333333
1213	2	1.5
1213	1119	1.0
1213	789	1.0
1213	1503	2.0833333333333335
1213	27	0.3333333333333333
1213	112	0.25
1213	12	0.2
1213	575	0.2
1213	167	0.3333333333333333
1213	120	0.5
1213	1449	0.5
1213	306	0.25
1213	578	0.2
1214	1503	3.516666666666667
1214	27	0.25
1214	112	0.3333333333333333
1214	12	0.5
1214	0	2.0
1214	460	0.5
1214	604	0.2
1214	16	0.25
1214	223	0.3333333333333333
1214	247	0.5
1214	461	0.5
1214	4	0.25
604	1214	0.2
604	0	2.5
604	460	0.3333333333333333
604	1503	5.450000000000001
604	645	0.3333333333333333
604	12	0.25
604	578	0.25
604	133	0.3333333333333333
604	30	0.5
604	366	1.0
604	11	0.5
604	811	0.3333333333333333
604	933	0.25
604	44	0.3333333333333333
604	31	0.5
604	377	0.5
604	4	0.3333333333333333
604	378	0.25
604	48	0.3333333333333333
604	1466	0.5
604	205	1.0
604	90	1.0
604	234	0.5
604	182	0.3333333333333333
604	2	0.25
604	43	0.2
1215	12	0.2
1215	1503	2.3666666666666667
1215	4	0.5
1215	102	1.0
1215	1216	1.0
1215	794	0.5
1215	114	0.3333333333333333
1215	128	0.25
1215	316	0.2
1215	9	0.2
1215	1	0.5
1215	11	1.0
1215	1405	0.5
1215	385	0.3333333333333333
1215	309	0.25
1216	1503	0.7
1216	4	0.3333333333333333
1216	102	0.5
1216	1215	1.0
1216	794	1.0
1216	114	0.5
1216	128	0.3333333333333333
1216	316	0.25
1216	44	0.2
1216	54	0.2
1216	1330	0.3333333333333333
1216	47	0.5
1216	46	1.0
1216	229	1.0
1216	2	0.5
1216	90	0.3333333333333333
1216	182	0.25
1216	7	0.2
794	1503	1.7
794	4	0.25
794	102	0.3333333333333333
794	1215	0.5
794	1216	1.0
794	114	1.0
794	128	0.7
794	316	0.3333333333333333
794	44	0.25
794	1217	0.2
794	547	0.2
794	727	0.25
794	612	0.3333333333333333
794	78	0.5
794	12	1.0
794	528	1.0
794	58	0.75
794	62	0.3333333333333333
794	187	0.25
794	279	0.2
794	196	0.25
794	19	0.3333333333333333
794	206	1.0
794	10	0.5
794	227	0.3333333333333333
794	0	0.2
1217	794	0.2
1217	114	0.25
1217	128	0.3333333333333333
1217	316	0.5
1217	44	1.0
1217	0	2.25
1217	357	0.5
1217	6	0.3333333333333333
1217	795	0.25
1217	19	0.2
1217	629	0.2
1217	2	0.25
1217	1503	0.8333333333333333
1217	58	1.0
1217	37	0.5
1217	73	0.3333333333333333
1217	625	0.2
795	44	0.2
795	1217	0.25
795	0	0.3333333333333333
795	357	0.5
795	6	1.0
795	19	1.0
795	504	0.5
795	279	0.3333333333333333
795	280	0.25
795	567	0.2
795	1503	3.6500000000000004
795	1434	0.3333333333333333
795	34	0.75
795	317	0.5
795	5	0.3333333333333333
795	168	0.2
795	132	0.3333333333333333
795	4	0.5
795	1	1.0
795	1454	1.0
795	181	0.3333333333333333
795	47	0.2
796	279	0.2
796	280	0.25
796	567	0.3333333333333333
796	162	1.5
796	107	3.0
796	797	3.0
796	0	1.5
796	157	0.6666666666666666
796	2	0.5
796	13	0.4
796	7	0.2
796	1503	1.1166666666666665
796	11	0.2
796	1404	0.25
796	1456	0.3333333333333333
796	25	0.25
797	280	0.2
797	567	0.25
797	162	1.0
797	107	1.5
797	796	3.0
797	0	3.0
797	157	1.0
797	2	0.8666666666666667
797	13	0.5
797	60	0.2
797	1503	0.95
797	52	0.2
797	1404	0.2
797	1456	0.5
797	25	0.3333333333333333
1218	1503	0.6000000000000001
1218	6	0.25
1218	343	0.3333333333333333
1218	988	0.5
1218	12	2.0
1218	465	1.0
1218	49	0.5
1218	9	0.3333333333333333
1218	0	0.25
1218	48	0.2
1218	483	0.25
1218	3	0.3333333333333333
1218	14	0.5
1218	308	1.0
1218	1373	0.5
1218	228	0.3333333333333333
1218	21	0.25
605	9	0.8500000000000001
605	0	1.4166666666666665
605	48	1.0
605	244	2.0
605	1	4.0
605	1503	1.3333333333333333
605	217	0.5
605	412	0.25
605	572	0.2
605	49	0.2
605	245	1.0
605	393	0.5
605	35	0.3333333333333333
605	1382	0.25
605	30	0.2
605	513	1.0
605	272	0.5
605	122	0.25
605	1372	0.2
605	10	1.0
605	274	0.5
605	8	0.3333333333333333
605	67	0.25
605	74	0.2
1219	412	0.2
1219	572	0.25
1219	132	0.3333333333333333
1219	118	0.5
1219	1	1.0
1219	4	1.0
1219	17	0.5
1219	1151	0.3333333333333333
1219	1503	0.9166666666666665
1219	115	0.2
1219	34	0.2
1219	141	0.25
1219	121	0.5
1219	2	1.0
1219	499	1.0
1219	107	0.5
1219	627	0.25
1219	0	0.2
466	115	0.2
466	43	0.7833333333333333
466	87	0.5333333333333333
466	3	0.5
466	17	1.0
466	11	2.0
466	295	2.0
466	1503	1.1166666666666667
466	27	0.25
466	0	0.5333333333333333
466	597	0.25
466	4	0.3333333333333333
466	1331	0.5
466	224	2.0
466	5	2.0
466	20	0.8666666666666667
466	26	1.75
466	1107	0.5
466	1	0.2
466	217	0.2
466	10	0.3333333333333333
466	508	0.5
466	13	1.0
466	14	0.25
466	126	0.2
466	21	0.45
466	64	0.3333333333333333
466	256	0.5
466	25	1.0
466	22	0.5
466	228	0.25
1220	509	0.2
1220	683	0.25
1220	80	0.3333333333333333
1220	9	1.0
1220	1503	2.533333333333333
1220	10	1.0
1220	1221	0.5
1220	2	0.3333333333333333
1220	13	0.25
1220	12	0.2
1220	3	0.25
1220	100	1.0
1220	23	0.5
1220	556	0.3333333333333333
1220	1276	0.25
1220	20	0.2
1221	80	0.2
1221	9	0.25
1221	1503	1.25
1221	1220	0.5
1221	10	2.0
1221	2	1.25
1221	13	0.5
1221	16	0.25
1221	287	0.2
1221	14	0.2
1221	63	0.5
1221	0	1.0
1221	75	0.5
1221	876	0.3333333333333333
1221	248	0.2
1222	1503	2.0666666666666664
1222	16	0.25
1222	287	0.3333333333333333
1222	12	0.5
1222	0	1.0
1222	1223	0.5
1222	353	0.25
1222	302	0.2
1222	107	0.25
1222	106	0.5
1222	36	1.0
1222	1318	1.0
1222	6	0.5
1222	8	0.3333333333333333
1222	844	0.25
1222	103	0.2
1223	287	0.2
1223	12	0.25
1223	0	0.3333333333333333
1223	1222	0.5
1223	1503	5.116666666666667
1223	353	0.5
1223	294	0.2
1223	126	0.25
1223	86	1.0
1223	617	0.3333333333333333
1223	8	0.25
1223	67	0.2
1224	288	0.2
1224	1503	1.3666666666666665
1224	4	0.8333333333333333
1224	595	0.5
1224	6	1.0
1224	176	1.0
1224	10	0.5
1224	21	0.25
1224	1225	0.2
1224	1	0.25
1224	753	0.3333333333333333
1224	83	1.0
1224	93	1.0
1224	740	0.5
1224	236	0.2
1225	1224	0.2
1225	176	0.25
1225	10	0.3333333333333333
1225	1503	2.283333333333333
1225	21	1.0
1225	3	1.0
1225	25	0.5
1225	237	0.2
1225	115	0.2
1225	17	0.25
1225	1391	0.3333333333333333
1225	407	0.5
1225	11	1.0
1225	432	0.5
1225	305	0.3333333333333333
1225	2	0.25
1226	603	0.2
1226	4	0.25
1226	76	0.3333333333333333
1226	7	0.5
1226	711	1.0
1226	3	1.0
1226	798	0.5
1226	1503	3.1166666666666667
1226	18	0.2
1226	382	0.2
1226	0	0.25
1226	63	0.3333333333333333
1226	9	0.5
1226	868	0.5
1226	344	0.25
798	76	0.2
798	7	0.5
798	711	0.3333333333333333
798	1226	0.5
798	3	3.0
798	1503	3.6500000000000004
798	18	0.3333333333333333
798	0	0.5
798	15	0.2
798	277	0.5
798	225	1.0
798	269	0.5
798	66	0.25
798	12	0.2
798	1208	1.0
798	167	0.5
798	120	0.3333333333333333
798	1457	0.2
1227	18	0.2
1227	0	0.5
1227	204	0.3333333333333333
1227	52	0.5
1227	14	1.0
1227	1503	3.8666666666666667
1227	210	0.3333333333333333
1227	6	0.25
1227	349	0.2
1227	206	0.25
1227	430	0.5
1227	97	1.0
1227	48	0.2
799	0	2.533333333333333
799	218	0.25
799	42	0.3333333333333333
799	142	1.0
799	1503	3.7
799	39	0.5
799	2	0.2
799	48	1.0
799	5	1.0
799	43	0.5
799	87	0.3333333333333333
799	213	0.25
799	300	0.2
799	1299	0.2
799	14	1.0
799	749	0.5
799	1368	0.2
606	24	0.2
606	195	0.25
606	0	0.9166666666666665
606	48	0.5
606	14	1.0
606	298	1.0
606	1228	0.5
606	61	0.3333333333333333
606	1229	0.2
606	302	0.2
606	1503	2.1666666666666665
606	846	0.8333333333333333
606	5	3.0
606	632	2.25
606	104	1.0
606	95	0.45
606	8	0.2
606	4	0.2
606	87	1.0
606	29	0.3333333333333333
606	107	0.25
606	218	0.2
606	839	0.5
606	33	0.3333333333333333
606	150	0.25
606	128	0.2
298	195	0.2
298	0	6.249999999999999
298	48	0.5833333333333333
298	14	0.5
298	606	1.0
298	1228	1.0
298	61	0.5
298	1229	0.25
298	249	0.2
298	5	0.5333333333333333
298	116	0.3333333333333333
298	1343	0.5
298	121	1.0
298	1	0.5
298	54	0.3333333333333333
298	1503	6.35
298	143	0.2
298	31	0.5333333333333333
298	3	0.25
298	467	0.3333333333333333
298	323	0.5
298	463	0.25
298	190	0.2
298	482	1.0
298	259	1.0
298	1412	0.5
298	67	0.2
298	1348	0.3333333333333333
298	38	0.5
298	10	1.0
298	544	1.0
298	828	0.3333333333333333
298	110	0.25
298	9	0.2
298	802	0.25
298	172	0.4
298	44	0.2
298	62	0.25
298	191	0.5
298	70	1.0
298	186	0.5
298	727	0.25
1228	0	0.8999999999999999
1228	48	0.25
1228	14	0.3333333333333333
1228	606	0.5
1228	298	1.0
1228	61	1.0
1228	1229	0.3333333333333333
1228	249	0.25
1228	210	0.2
1228	581	0.25
1228	634	0.3333333333333333
1228	64	0.5
1228	88	1.0
1228	1	1.0
1228	483	0.5
1228	12	0.3333333333333333
1228	1503	0.25
1228	1403	0.2
1229	606	0.2
1229	298	0.25
1229	1228	0.3333333333333333
1229	61	0.5
1229	0	1.0
1229	249	2.0
1229	210	0.5
1229	1503	1.1166666666666665
1229	18	0.2
1229	45	0.2
1229	856	0.25
1229	160	0.3333333333333333
1229	38	0.5
1229	104	1.0
1229	1	0.5
1229	6	0.25
1230	1503	4.4
1230	18	0.3333333333333333
1230	0	0.75
1230	503	1.0
1230	16	0.5
1230	763	0.3333333333333333
1230	537	0.25
1230	1231	0.2
1230	236	0.3333333333333333
1230	995	0.5
1230	55	0.3333333333333333
1230	662	0.2
1231	1230	0.2
1231	1503	2.9166666666666665
1231	16	0.3333333333333333
1231	763	0.5
1231	537	1.0
1231	6	1.0
1231	43	0.5
1231	800	0.2
1231	1497	0.2
1231	116	1.0
1231	1003	0.5
1231	2	0.3333333333333333
1231	206	0.25
1231	148	0.2
800	1231	0.2
800	6	0.5833333333333333
800	43	0.3333333333333333
800	1503	3.783333333333333
800	368	1.0
800	1232	0.5
800	113	0.25
800	22	0.2
800	11	0.2
800	373	0.25
800	1	0.3333333333333333
800	1352	1.0
800	28	0.5
800	1071	0.25
800	4	0.2
800	63	0.3333333333333333
800	9	0.5
800	1451	1.0
800	74	1.0
800	2	0.5
800	58	0.3333333333333333
800	0	0.25
800	631	0.2
368	6	0.4
368	43	0.25
368	1503	2.8666666666666667
368	800	1.0
368	1232	2.0
368	113	0.5333333333333333
368	22	0.7
368	3	0.5333333333333333
368	226	0.5
368	332	2.0
368	4	4.2
368	1	2.0
368	299	1.0
368	801	0.5
368	1233	0.2
368	141	0.25
368	153	0.3333333333333333
368	38	0.5
368	805	0.3333333333333333
368	12	0.2
368	2	0.7
368	587	0.3333333333333333
368	5	0.5
368	14	1.0
368	9	0.25
368	53	0.2
368	104	0.25
368	135	0.3333333333333333
368	217	1.0
368	412	0.5
368	363	0.3333333333333333
368	15	0.25
368	420	0.25
368	41	1.0
368	27	0.2
1232	43	0.2
1232	1503	1.9166666666666665
1232	800	0.5
1232	368	2.0
1232	113	0.5
